"code","category_text"
"120F06","PHOTO - OPTICS/CHAMBRE NOIRE/NEGATIVE DOOR"
"120F09","PHOTO - OPTICS/CHAMBRE NOIRE/PHOTO COUNTER"
"120F07","PHOTO - OPTICS/CHAMBRE NOIRE/PHOTO ENLARGER FOR DARKROOM"
"120F0E","PHOTO - OPTICS/CHAMBRE NOIRE/PHOTO FILM FIXER - PHOTO PAPER FIXER"
"120F0C","PHOTO - OPTICS/CHAMBRE NOIRE/PHOTO PRINT DEVELOPER"
"120F0D","PHOTO - OPTICS/CHAMBRE NOIRE/PHOTO PRINT STOP BATH"
"120F03","PHOTO - OPTICS/CHAMBRE NOIRE/SPIRE"
"120F08","PHOTO - OPTICS/CHAMBRE NOIRE/WASHER - DRYER - PHOTO PAPER DRYER"
"120F0F","PHOTO - OPTICS/CHAMBRE NOIRE/WETTING AGENT - OTHER PHOTO PRINTING LIQUIDS"
"120401","PHOTO - OPTICS/COMPACT DIGITAL CAMERA/COMPACT DIGITAL CAMERA"
"120402","PHOTO - OPTICS/COMPACT DIGITAL CAMERA/COMPACT DIGITAL CAMERA PACK"
"120404","PHOTO - OPTICS/COMPACT DIGITAL CAMERA/INSTANT CAMERA"
"120406","PHOTO - OPTICS/COMPACT DIGITAL CAMERA/INSTANT CAMERA PACK"
"120403","PHOTO - OPTICS/COMPACT DIGITAL CAMERA/MINIATURE CAMERA - HIDDEN CAMERA"
"1.20E+03","PHOTO - OPTICS/CONSUMABLES/DV CASSETTE - MINI DV FOR CAMCORDER"
"1.20E+10","PHOTO - OPTICS/CONSUMABLES/FILM BOBINE"
"1.20E+04","PHOTO - OPTICS/CONSUMABLES/MINI DISC - MINI DVD FOR CAMCORDERS"
"1.20E+08","PHOTO - OPTICS/CONSUMABLES/PHOTO FILM - NEGATIVE - PRINTING FILM"
"1.20E+06","PHOTO - OPTICS/CONSUMABLES/PHOTO PAPER"
"1.20E+09","PHOTO - OPTICS/CONSUMABLES/PHOTO PAPER FOR INSTANT PHOTOS"
"1.20E+11","PHOTO - OPTICS/CONSUMABLES/PRODUCTS FOR MICROSCOPE OBSERVATION - OIL - DYE - LIQUID"
"1.20E+07","PHOTO - OPTICS/CONSUMABLES/SLIDESHOWS"
"1.20E+05","PHOTO - OPTICS/CONSUMABLES/VHS VIRGIN"
"120601","PHOTO - OPTICS/DIGITAL SLR CAMERA/DIGITAL SLR CAMERA"
"120602","PHOTO - OPTICS/DIGITAL SLR CAMERA/DIGITAL SLR CAMERA PACK"
"120G01","PHOTO - OPTICS/DRONE/CABLE - ADAPTER - PLUG"
"120G05","PHOTO - OPTICS/DRONE/DRONE"
"120G02","PHOTO - OPTICS/DRONE/DRONE CHASSIS"
"120G08","PHOTO - OPTICS/DRONE/DRONE POD"
"120G06","PHOTO - OPTICS/DRONE/DRONE PROPELLER"
"120G0B","PHOTO - OPTICS/DRONE/DRONE REMOTE CONTROL"
"120G09","PHOTO - OPTICS/DRONE/DRONE SPARE PARTS"
"120G0F","PHOTO - OPTICS/DRONE/DRONE TRANSPORT CASE - DRONE TRANSPORT BAG"
"120G03","PHOTO - OPTICS/DRONE/FLIGHT CONTROLLER"
"120G07","PHOTO - OPTICS/DRONE/MOTOR"
"120G04","PHOTO - OPTICS/DRONE/MOTOR CONTROLLER"
"120G0C","PHOTO - OPTICS/DRONE/RECEIVER"
"120G0E","PHOTO - OPTICS/DRONE/SAFETY - RELEASE - EJECTION"
"120G0A","PHOTO - OPTICS/DRONE/SPARE PART NACELLE"
"120G0D","PHOTO - OPTICS/DRONE/VOLTAGE REGULATOR FOR DRONE"
"120202","PHOTO - OPTICS/FILM CAMERA/DISPOSABLE CAMERA"
"120207","PHOTO - OPTICS/FILM CAMERA/DISPOSABLE CAMERA PACK"
"120201","PHOTO - OPTICS/FILM CAMERA/FILM CAMERA"
"120206","PHOTO - OPTICS/FILM CAMERA/FILM CAMERA PACK"
"120501","PHOTO - OPTICS/HYBRID DIGITAL CAMERA/HYBRID DIGITAL CAMERA"
"120502","PHOTO - OPTICS/HYBRID DIGITAL CAMERA/HYBRID DIGITAL CAMERA PACK"
"120902","PHOTO - OPTICS/LENS - FLASH - ZOOM/ADAPTER RING"
"12090A","PHOTO - OPTICS/LENS - FLASH - ZOOM/DIAPHRAGM"
"12090C","PHOTO - OPTICS/LENS - FLASH - ZOOM/DIOPTRE"
"12090K","PHOTO - OPTICS/LENS - FLASH - ZOOM/EXTENSION TUBE - EXTENSION RING"
"12090E","PHOTO - OPTICS/LENS - FLASH - ZOOM/FLASH"
"12090M","PHOTO - OPTICS/LENS - FLASH - ZOOM/FLASH ADAPTER"
"120905","PHOTO - OPTICS/LENS - FLASH - ZOOM/FLASH BATTERY"
"12090N","PHOTO - OPTICS/LENS - FLASH - ZOOM/FLASH COVER"
"12090B","PHOTO - OPTICS/LENS - FLASH - ZOOM/FLASH DIFFUSER"
"12090F","PHOTO - OPTICS/LENS - FLASH - ZOOM/FOLLOW FOCUS"
"120907","PHOTO - OPTICS/LENS - FLASH - ZOOM/GRAY CHART - COLOR CHART - TEST PATTERN"
"12090Q","PHOTO - OPTICS/LENS - FLASH - ZOOM/KIT FLASH - PACK COMPLET FLASH"
"12090J","PHOTO - OPTICS/LENS - FLASH - ZOOM/LENS BOARD"
"120904","PHOTO - OPTICS/LENS - FLASH - ZOOM/LENS SUPPORT RING"
"120909","PHOTO - OPTICS/LENS - FLASH - ZOOM/MACRO - MACRO COUPLER"
"120906","PHOTO - OPTICS/LENS - FLASH - ZOOM/MACRO WINDSCREEN - LENS WINDSCREEN"
"12090P","PHOTO - OPTICS/LENS - FLASH - ZOOM/MULTIPLIER"
"12090G","PHOTO - OPTICS/LENS - FLASH - ZOOM/OBJECTIVE"
"12090O","PHOTO - OPTICS/LENS - FLASH - ZOOM/OBTURATOR"
"120908","PHOTO - OPTICS/LENS - FLASH - ZOOM/OPTICAL COMPLEMENT"
"12090R","PHOTO - OPTICS/LENS - FLASH - ZOOM/OPTICAL PRIVACY SCREEN"
"12090I","PHOTO - OPTICS/LENS - FLASH - ZOOM/OPTICAL SUNSHADE"
"12090D","PHOTO - OPTICS/LENS - FLASH - ZOOM/PHOTO FILTER"
"120903","PHOTO - OPTICS/LENS - FLASH - ZOOM/REVERSING RING"
"120901","PHOTO - OPTICS/LENS - FLASH - ZOOM/RING ADAPTER"
"12090L","PHOTO - OPTICS/LENS - FLASH - ZOOM/TORCH - EXTERNAL LAMP"
"12010M","PHOTO - OPTICS/PHOTO ACCESSORIES - OPTICS/BACKPACK - PHOTO BAG - OPTICS"
"12010A","PHOTO - OPTICS/PHOTO ACCESSORIES - OPTICS/CABLE - CONNECTORS - PHOTO ADAPTER - OPTICAL"
"12010N","PHOTO - OPTICS/PHOTO ACCESSORIES - OPTICS/CAMERA CHEST HARNESS"
"12010W","PHOTO - OPTICS/PHOTO ACCESSORIES - OPTICS/CAMERA SENSOR - PHOTO"
"12010P","PHOTO - OPTICS/PHOTO ACCESSORIES - OPTICS/CAMERA STRAP - CAMERA ARMBAND - CAMERA HEADBAND"
"120107","PHOTO - OPTICS/PHOTO ACCESSORIES - OPTICS/CASE - COVER - PHOTO CASE - OPTICAL"
"12010B","PHOTO - OPTICS/PHOTO ACCESSORIES - OPTICS/CHARGER - ADAPTER - PHOTO POWER SUPPLY - OPTICAL"
"12010I","PHOTO - OPTICS/PHOTO ACCESSORIES - OPTICS/EPIFLUORESCENCE MICROSCOPE KIT"
"12010E","PHOTO - OPTICS/PHOTO ACCESSORIES - OPTICS/EXTERNAL MICROPHONE - CAMCORDER MICROPHONE"
"12010S","PHOTO - OPTICS/PHOTO ACCESSORIES - OPTICS/EYEPIECE - BINOCULAR FILTER"
"12010X","PHOTO - OPTICS/PHOTO ACCESSORIES - OPTICS/EYEPIECE - CAMCORDER FILTER"
"12010T","PHOTO - OPTICS/PHOTO ACCESSORIES - OPTICS/EYEPIECE - SPOTTING SCOPE FILTER - MONOCULAR"
"12010V","PHOTO - OPTICS/PHOTO ACCESSORIES - OPTICS/EYEPIECE - TELESCOPE FILTER"
"12010R","PHOTO - OPTICS/PHOTO ACCESSORIES - OPTICS/FLOATING CAMERA BRACELET - FLOATING CAMERA SUPPORT - FLOATING CAMERA HANDLE"
"12010C","PHOTO - OPTICS/PHOTO ACCESSORIES - OPTICS/GPS FOR CAMCORDERS - GPS FOR CAMERAS"
"12010Q","PHOTO - OPTICS/PHOTO ACCESSORIES - OPTICS/HARNESS PACK - CAMERA HEADBAND PACK"
"12010G","PHOTO - OPTICS/PHOTO ACCESSORIES - OPTICS/LAMP - MICROSCOPE ILLUMINATION"
"120101","PHOTO - OPTICS/PHOTO ACCESSORIES - OPTICS/LENS CAP - EYEPIECE CAP"
"120105","PHOTO - OPTICS/PHOTO ACCESSORIES - OPTICS/MAINTENANCE - CLEANING PHOTO - OPTICS"
"12010H","PHOTO - OPTICS/PHOTO ACCESSORIES - OPTICS/MICROSCOPE CONTRAST KIT"
"120103","PHOTO - OPTICS/PHOTO ACCESSORIES - OPTICS/MICROSCOPE SLIDE"
"12010O","PHOTO - OPTICS/PHOTO ACCESSORIES - OPTICS/MOUNTING - BALL JOINT - MOUNTING ACCESSORY PHOTO - OPTICS"
"12010U","PHOTO - OPTICS/PHOTO ACCESSORIES - OPTICS/OBJECTIVE - EYEPIECE - MICROSCOPE FILTER"
"12010K","PHOTO - OPTICS/PHOTO ACCESSORIES - OPTICS/PHOTO ACCESSORIES PACK - OPTICS"
"120109","PHOTO - OPTICS/PHOTO ACCESSORIES - OPTICS/PHOTO BATTERY - CAMERA BATTERY - CAMCORDER BATTERY"
"120108","PHOTO - OPTICS/PHOTO ACCESSORIES - OPTICS/PHOTO FILTER PROTECTION - OPTICAL"
"12010D","PHOTO - OPTICS/PHOTO ACCESSORIES - OPTICS/PHOTO POWER SUPPLY HANDLE - OPTICAL"
"120106","PHOTO - OPTICS/PHOTO ACCESSORIES - OPTICS/PHOTO PROTECTION FILM - OPTICAL"
"12010L","PHOTO - OPTICS/PHOTO ACCESSORIES - OPTICS/PRISM - TELESCOPE ELBOW RETURN"
"05030E","PICULTURE/BEEKEEPER'S TOOLS/FRAME SPUR"
"12010F","PHOTO - OPTICS/PHOTO ACCESSORIES - OPTICS/REMOTE CONTROL - REMOTE TRIGGER PHOTO - OPTICAL"
"120104","PHOTO - OPTICS/PHOTO ACCESSORIES - OPTICS/STRAP - PHOTO STRAP - OPTICAL STRAP"
"120102","PHOTO - OPTICS/PHOTO ACCESSORIES - OPTICS/WATERPROOF CAMERA HOUSING - WATERPROOF CAMERA HOUSING - WATERPROOF CAMCORDER HOUSING"
"12010J","PHOTO - OPTICS/PHOTO ACCESSORIES - OPTICS/WINDSCREEN - MICROPHONE WINDSCREEN"
"120D0H","PHOTO - OPTICS/PHOTO SPARE PARTS - OPTICS/ASSEMBLY SCREWS - FIXING SCREWS"
"120D07","PHOTO - OPTICS/PHOTO SPARE PARTS - OPTICS/BARE FRONT - REAR"
"120D02","PHOTO - OPTICS/PHOTO SPARE PARTS - OPTICS/BATTERY COVER"
"120D03","PHOTO - OPTICS/PHOTO SPARE PARTS - OPTICS/CCD - CMOS IMAGE SENSOR"
"120D05","PHOTO - OPTICS/PHOTO SPARE PARTS - OPTICS/CONNECTOR MAP WITH OR WITHOUT RIBBON CABLE"
"120D06","PHOTO - OPTICS/PHOTO SPARE PARTS - OPTICS/DISPLAY SCREEN - MONITOR"
"120D0A","PHOTO - OPTICS/PHOTO SPARE PARTS - OPTICS/FRONT BUTTON REPLACEMENT MAT"
"120D09","PHOTO - OPTICS/PHOTO SPARE PARTS - OPTICS/HOUSING - BATTERY HOLDER"
"120D08","PHOTO - OPTICS/PHOTO SPARE PARTS - OPTICS/MEMORY CARD READER - HUB"
"120D0D","PHOTO - OPTICS/PHOTO SPARE PARTS - OPTICS/OTHER PHOTO SPARE PARTS - OPTICS"
"120D0G","PHOTO - OPTICS/PHOTO SPARE PARTS - OPTICS/PHOTO VIEWFINDER - CAMCORDER"
"120D04","PHOTO - OPTICS/PHOTO SPARE PARTS - OPTICS/POWER SUPPLY BOARD"
"120D01","PHOTO - OPTICS/PHOTO SPARE PARTS - OPTICS/RELEASE BUTTON"
"120D0C","PHOTO - OPTICS/PHOTO SPARE PARTS - OPTICS/SCREEN GLASS"
"120D0I","PHOTO - OPTICS/PHOTO SPARE PARTS - OPTICS/SPARE TELESCOPE MIRROR"
"120D0B","PHOTO - OPTICS/PHOTO SPARE PARTS - OPTICS/TOOLS FOR REPAIRING SPARE PARTS"
"120D0E","PHOTO - OPTICS/PHOTO SPARE PARTS - OPTICS/VIEW SCREEN"
"120A07","PHOTO - OPTICS/PHOTO STUDIO - LIGHTING/ASSEMBLY MATERIAL"
"120A0D","PHOTO - OPTICS/PHOTO STUDIO - LIGHTING/CEILING TRACK SYSTEM FOR STUDIO"
"120A03","PHOTO - OPTICS/PHOTO STUDIO - LIGHTING/DIFFUSER - FILTER - REFLECTOR"
"120A0E","PHOTO - OPTICS/PHOTO STUDIO - LIGHTING/FLOOR TRACK SYSTEM FOR STUDIO"
"120A01","PHOTO - OPTICS/PHOTO STUDIO - LIGHTING/LIGHT BOX"
"120A08","PHOTO - OPTICS/PHOTO STUDIO - LIGHTING/LIGHT METER"
"120A05","PHOTO - OPTICS/PHOTO STUDIO - LIGHTING/PHOTO STUDIO KIT"
"120A09","PHOTO - OPTICS/PHOTO STUDIO - LIGHTING/POLE - SUPPORT - MOUNTING"
"120A06","PHOTO - OPTICS/PHOTO STUDIO - LIGHTING/SLAVE LAMP - STUDIO FLASH"
"120A0B","PHOTO - OPTICS/PHOTO STUDIO - LIGHTING/SOFTBOXES - UMBRELLA"
"120A0A","PHOTO - OPTICS/PHOTO STUDIO - LIGHTING/SPOTLIGHT - SPOTLIGHT - BULB"
"120A02","PHOTO - OPTICS/PHOTO STUDIO - LIGHTING/STUDIO BACKGROUND"
"120A0C","PHOTO - OPTICS/PHOTO STUDIO - LIGHTING/STUDIO BACKGROUND SUPPORT"
"120C02","PHOTO - OPTICS/PHOTO VIEWING/DIGITAL CONVERTER FOR SLIDES"
"120C01","PHOTO - OPTICS/PHOTO VIEWING/DIGITAL PHOTO FRAME"
"120C03","PHOTO - OPTICS/PHOTO VIEWING/PROJECTOR - SLIDE VIEWER - NEGATIVE"
"120C05","PHOTO - OPTICS/PHOTO VIEWING/SCREEN - EXTERNAL MONITOR"
"120C04","PHOTO - OPTICS/PHOTO VIEWING/SLIDE SCANNER"
"120B0A","PHOTO - OPTICS/TRIPOD - MONOPOD/BAG - TRIPOD CARRYING CASE"
"120B02","PHOTO - OPTICS/TRIPOD - MONOPOD/CENTER COLUMN"
"120B03","PHOTO - OPTICS/TRIPOD - MONOPOD/LATERAL EXTENSION FOR TRIPOD"
"120B04","PHOTO - OPTICS/TRIPOD - MONOPOD/MONOPOD"
"120B07","PHOTO - OPTICS/TRIPOD - MONOPOD/PHOTO DOCKING STATION"
"120B05","PHOTO - OPTICS/TRIPOD - MONOPOD/PHOTO TRIPOD SHOE"
"120B0B","PHOTO - OPTICS/TRIPOD - MONOPOD/POLE - STICK - SELFIE STICK"
"120B01","PHOTO - OPTICS/TRIPOD - MONOPOD/RING - SCREW FOR TRIPOD - MONOPOD"
"120B08","PHOTO - OPTICS/TRIPOD - MONOPOD/SHOULDER SUPPORT"
"120B06","PHOTO - OPTICS/TRIPOD - MONOPOD/STABILIZER"
"120B09","PHOTO - OPTICS/TRIPOD - MONOPOD/TREPIED"
"05020B","PICULTURE/BEEHIVE ELEMENTS/AUVENT"
"050203","PICULTURE/BEEHIVE ELEMENTS/BEEHIVE SUPERS"
"050207","PICULTURE/BEEHIVE ELEMENTS/COMPLETE HIVE"
"05020A","PICULTURE/BEEHIVE ELEMENTS/COMPLETE HONEY"
"05020F","PICULTURE/BEEHIVE ELEMENTS/CREMAILLERE - INTERCADRE"
"050205","PICULTURE/BEEHIVE ELEMENTS/FRAME COVERS"
"050208","PICULTURE/BEEHIVE ELEMENTS/FRAMES - FRAME SUPPORT"
"05020E","PICULTURE/BEEHIVE ELEMENTS/HIVE ENTRANCE"
"05020C","PICULTURE/BEEHIVE ELEMENTS/HIVE STAND - PALLET STAND"
"050202","PICULTURE/BEEHIVE ELEMENTS/HONEY BODY"
"05020D","PICULTURE/BEEHIVE ELEMENTS/HONEY BOTTOM"
"050204","PICULTURE/BEEHIVE ELEMENTS/HONEY ROOFS"
"050206","PICULTURE/BEEHIVE ELEMENTS/INSULATION"
"050209","PICULTURE/BEEHIVE ELEMENTS/QUEEN EXCLUDER"
"050201","PICULTURE/BEEHIVE ELEMENTS/TRAYS"
"05030A","PICULTURE/BEEKEEPER'S TOOLS/BASKET - COMB - HARVESTING HATCH"
"050307","PICULTURE/BEEKEEPER'S TOOLS/BEE HUNTER - INSECT TRAP - TRAP CAP"
"050305","PICULTURE/BEEKEEPER'S TOOLS/BEEHIVE HANDLE - FIXED-ELEMENTS"
"050301","PICULTURE/BEEKEEPER'S TOOLS/ENFUMOIRS"
"050304","PICULTURE/BEEKEEPER'S TOOLS/EXECUTIVE LIFTS"
"05030B","PICULTURE/BEEKEEPER'S TOOLS/FEEDING - SUGARS - SYRUPS - CANDY"
"050303","PICULTURE/BEEKEEPER'S TOOLS/FUELS"
"050309","PICULTURE/BEEKEEPER'S TOOLS/HARVESTING GRID - HARVESTING MAT"
"05030C","PICULTURE/BEEKEEPER'S TOOLS/MODERATOR - THYMOL - ACID"
"05030F","PICULTURE/BEEKEEPER'S TOOLS/NICOT SYSTEM EQUIPMENT (BLOCK HOLDER - CUP BLOCK - QUEEN CAGE - CUP BAR)"
"050308","PICULTURE/BEEKEEPER'S TOOLS/NOURISHERS"
"050302","PICULTURE/BEEKEEPER'S TOOLS/REPLACEMENT BELLOWS FOR SMOKER"
"05030G","PICULTURE/BEEKEEPER'S TOOLS/STARTER PACK"
"050306","PICULTURE/BEEKEEPER'S TOOLS/SWARM ATTRACTORS"
"05030D","PICULTURE/BEEKEEPER'S TOOLS/WIRE - SPOOL OF FRAME WIRE"
"050403","PICULTURE/MIELLERIE/EXTRACTORS"
"050406","PICULTURE/MIELLERIE/GRILLE - BASKET FOR EXTRACTOR"
"050407","PICULTURE/MIELLERIE/HONEY SHOVEL - DEFIGGER"
"050408","PICULTURE/MIELLERIE/LID BAG"
"050404","PICULTURE/MIELLERIE/MATURATORS"
"050405","PICULTURE/MIELLERIE/SIEVES FOR MATURATORS"
"050402","PICULTURE/MIELLERIE/UNCAPPING BINS"
"050401","PICULTURE/MIELLERIE/UNCAPPING KNIVES"
"050102","PICULTURE/WORKING WITH WAX/BOILERS"
"050103","PICULTURE/WORKING WITH WAX/CERIFICATORS"
"050101","PICULTURE/WORKING WITH WAX/CIRES GAUFREES"
"0E090B","PIPING BAG - GUN - SYRINGE"
"080B03","POINT OF SALE - COMMERCE - ADMINISTRATION/ADMINISTRATION ACCESSORIES/BUSTE MARIANNE"
"080B05","POINT OF SALE - COMMERCE - ADMINISTRATION/ADMINISTRATION ACCESSORIES/FIXING MAT"
"080B04","POINT OF SALE - COMMERCE - ADMINISTRATION/ADMINISTRATION ACCESSORIES/FLAG"
"080B01","POINT OF SALE - COMMERCE - ADMINISTRATION/ADMINISTRATION ACCESSORIES/TRICOLOR RIBBON - GARLAND"
"080B02","POINT OF SALE - COMMERCE - ADMINISTRATION/ADMINISTRATION ACCESSORIES/TRICOLOR SCARF - NECKLACE"
"080108","POINT OF SALE - COMMERCE - ADMINISTRATION/COLLECTION EQUIPMENT/BARCODE SCANNER - HAND SHOWER"
"080107","POINT OF SALE - COMMERCE - ADMINISTRATION/COLLECTION EQUIPMENT/BATTERY - CHARGER - ADAPTER - CONNECTORS"
"08010B","POINT OF SALE - COMMERCE - ADMINISTRATION/COLLECTION EQUIPMENT/BLUE CARD READER - HEALTH CARD READER - TPE - PAYMENT TERMINAL - PIN CARD READER - PAD READER"
"080103","POINT OF SALE - COMMERCE - ADMINISTRATION/COLLECTION EQUIPMENT/CASE DRAWER"
"08010M","POINT OF SALE - COMMERCE - ADMINISTRATION/COLLECTION EQUIPMENT/CASH BAR"
"08010K","POINT OF SALE - COMMERCE - ADMINISTRATION/COLLECTION EQUIPMENT/CASH BOOK"
"08010I","POINT OF SALE - COMMERCE - ADMINISTRATION/COLLECTION EQUIPMENT/CASH REGISTER"
"08010H","POINT OF SALE - COMMERCE - ADMINISTRATION/COLLECTION EQUIPMENT/CASH REGISTER EQUIPMENT PACK"
"08010D","POINT OF SALE - COMMERCE - ADMINISTRATION/COLLECTION EQUIPMENT/CASH REGISTER INVENTORY TERMINAL"
"08010G","POINT OF SALE - COMMERCE - ADMINISTRATION/COLLECTION EQUIPMENT/CASH REGISTER SCALE"
"08010A","POINT OF SALE - COMMERCE - ADMINISTRATION/COLLECTION EQUIPMENT/CHEQUE READER"
"080102","POINT OF SALE - COMMERCE - ADMINISTRATION/COLLECTION EQUIPMENT/COIN AND BANKNOTE SORTER"
"08010J","POINT OF SALE - COMMERCE - ADMINISTRATION/COLLECTION EQUIPMENT/COIN BOX"
"080106","POINT OF SALE - COMMERCE - ADMINISTRATION/COLLECTION EQUIPMENT/COMPUTER - POINT-OF-SALE TERMINAL - TOUCH SCREEN"
"080101","POINT OF SALE - COMMERCE - ADMINISTRATION/COLLECTION EQUIPMENT/COUNTERFEIT DETECTOR"
"08010L","POINT OF SALE - COMMERCE - ADMINISTRATION/COLLECTION EQUIPMENT/COUNTING BOARD"
"080104","POINT OF SALE - COMMERCE - ADMINISTRATION/COLLECTION EQUIPMENT/CUSTOMER DISPLAY"
"08010C","POINT OF SALE - COMMERCE - ADMINISTRATION/COLLECTION EQUIPMENT/IDENTIFICATION SYSTEM - KEY READER"
"080105","POINT OF SALE - COMMERCE - ADMINISTRATION/COLLECTION EQUIPMENT/MAGNETIC STRIPE CARD READER - SMART CARD READER"
"08010E","POINT OF SALE - COMMERCE - ADMINISTRATION/COLLECTION EQUIPMENT/RECEIPT PRINTER - LABELING - CHECK EDITOR"
"08010F","POINT OF SALE - COMMERCE - ADMINISTRATION/COLLECTION EQUIPMENT/SAFETY DEPOSIT BOX - CASH DEPOSIT"
"080109","POINT OF SALE - COMMERCE - ADMINISTRATION/COLLECTION EQUIPMENT/TUBES FOR PARTS"
"080605","POINT OF SALE - COMMERCE - ADMINISTRATION/EQUIPMENT/BAGGER - BAG DISPENSER"
"080606","POINT OF SALE - COMMERCE - ADMINISTRATION/EQUIPMENT/BASKET BASE"
"080607","POINT OF SALE - COMMERCE - ADMINISTRATION/EQUIPMENT/BASKET CARRIER CART"
"080608","POINT OF SALE - COMMERCE - ADMINISTRATION/EQUIPMENT/COUNTER INTERCOM"
"080609","POINT OF SALE - COMMERCE - ADMINISTRATION/EQUIPMENT/MAGNETIC HEARING LOOP"
"080604","POINT OF SALE - COMMERCE - ADMINISTRATION/EQUIPMENT/QUEUE - TICKET DISPENSER - NUMBER DISPLAY - CALL MODULE"
"080603","POINT OF SALE - COMMERCE - ADMINISTRATION/EQUIPMENT/SELF-SERVICE CART - BASKET"
"080601","POINT OF SALE - COMMERCE - ADMINISTRATION/EQUIPMENT/USED BATTERY COLLECTOR"
"080602","POINT OF SALE - COMMERCE - ADMINISTRATION/EQUIPMENT/USED BULB COLLECTOR"
"08020E","POINT OF SALE - COMMERCE - ADMINISTRATION/FURNITURE/BALANCER - TRAY - PIECING"
"08020F","POINT OF SALE - COMMERCE - ADMINISTRATION/FURNITURE/BENCH - SEAT BAR - WAITING ROOM ARMCHAIR"
"080207","POINT OF SALE - COMMERCE - ADMINISTRATION/FURNITURE/COMPTOIR"
"080202","POINT OF SALE - COMMERCE - ADMINISTRATION/FURNITURE/DIGGING TABLE"
"080208","POINT OF SALE - COMMERCE - ADMINISTRATION/FURNITURE/DISPLAY STAND - COUNTER DISPLAY STAND"
"08020D","POINT OF SALE - COMMERCE - ADMINISTRATION/FURNITURE/DISPLAY TOWER - SHELF DISPLAY"
"08020O","POINT OF SALE - COMMERCE - ADMINISTRATION/FURNITURE/FISH CUTTING TABLE - SCALING TABLE"
"080209","POINT OF SALE - COMMERCE - ADMINISTRATION/FURNITURE/FITTING CUBICLE - FITTING MIRROR - CUBICLE CURTAIN"
"08020K","POINT OF SALE - COMMERCE - ADMINISTRATION/FURNITURE/FIXED SHAMPOO CONTAINER - FIXED HAIR WASHING CONTAINER"
"08020H","POINT OF SALE - COMMERCE - ADMINISTRATION/FURNITURE/FLAG STAND - STAND FLAG"
"08020B","POINT OF SALE - COMMERCE - ADMINISTRATION/FURNITURE/FURNITURE PACKAGE"
"08020L","POINT OF SALE - COMMERCE - ADMINISTRATION/FURNITURE/HAIRDRESSING CHAIR - BARBER CHAIR"
"08020N","POINT OF SALE - COMMERCE - ADMINISTRATION/FURNITURE/HOUSSE TABLE RECEPTION - HOUSSE TABLE TRAITEUR - COVER TABLE RECEPTION"
"08020G","POINT OF SALE - COMMERCE - ADMINISTRATION/FURNITURE/KAKEMONO - ROLL-UP - BANNER"
"08020A","POINT OF SALE - COMMERCE - ADMINISTRATION/FURNITURE/MAGNIFYING LAMP - MAGNIFYING LAMP ACCESSORY"
"080201","POINT OF SALE - COMMERCE - ADMINISTRATION/FURNITURE/MANICURE TABLE - NAIL BAR"
"08020C","POINT OF SALE - COMMERCE - ADMINISTRATION/FURNITURE/MANNEQUIN - BUST - HEAD"
"08020P","POINT OF SALE - COMMERCE - ADMINISTRATION/FURNITURE/Massage table"
"080206","POINT OF SALE - COMMERCE - ADMINISTRATION/FURNITURE/PODIUM - PRESENTATION TABLE"
"08020I","POINT OF SALE - COMMERCE - ADMINISTRATION/FURNITURE/PORTE-BROCHURE - BROCHURE-STAND"
"080205","POINT OF SALE - COMMERCE - ADMINISTRATION/FURNITURE/SERVICE CABINET FOR WASH TANK"
"080203","POINT OF SALE - COMMERCE - ADMINISTRATION/FURNITURE/SERVICE CART - GUERIDON - INSTRUMENT SHELF - ACCESSORIES"
"08020M","POINT OF SALE - COMMERCE - ADMINISTRATION/FURNITURE/TABLE RECEPTION - TABLE TRAITEUR"
"08020J","POINT OF SALE - COMMERCE - ADMINISTRATION/FURNITURE/UMBRELLA STAND"
"080204","POINT OF SALE - COMMERCE - ADMINISTRATION/FURNITURE/WASHING TANK"
"080906","POINT OF SALE - COMMERCE - ADMINISTRATION/HYGIENE - SANITATION/DETERGENT DISPENSER - DOSER"
"080902","POINT OF SALE - COMMERCE - ADMINISTRATION/HYGIENE - SANITATION/HAND TOWEL DISPENSER"
"080903","POINT OF SALE - COMMERCE - ADMINISTRATION/HYGIENE - SANITATION/PERIODICAL BAG DISPENSER"
"080905","POINT OF SALE - COMMERCE - ADMINISTRATION/HYGIENE - SANITATION/SANITARY COVERS"
"080901","POINT OF SALE - COMMERCE - ADMINISTRATION/HYGIENE - SANITATION/SANITARY RECEPTACLE"
"080904","POINT OF SALE - COMMERCE - ADMINISTRATION/HYGIENE - SANITATION/SEAT COVER DISPENSER"
"080A04","POINT OF SALE - COMMERCE - ADMINISTRATION/ORDER MANAGEMENT/ALERT - ALARM CONTROL"
"080A01","POINT OF SALE - COMMERCE - ADMINISTRATION/ORDER MANAGEMENT/CONTROL TERMINAL"
"080A02","POINT OF SALE - COMMERCE - ADMINISTRATION/ORDER MANAGEMENT/PORTABLE CONTROL SOCKET - PAD"
"080A03","POINT OF SALE - COMMERCE - ADMINISTRATION/ORDER MANAGEMENT/PRINTING ORDERS"
"080F01","POINT OF SALE - COMMERCE - ADMINISTRATION/PRINTING EQUIPMENT/CUTTING PLOTTER - CUTTING TABLE - PLOTTER"
"080F02","POINT OF SALE - COMMERCE - ADMINISTRATION/PRINTING EQUIPMENT/HEAT PRESS - TEXTILE PRESS"
